Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
LAND VEHICLE (SMALL),VIKYNO,RV125-2,VIETNAM,DIESEL,624.0,POLONNARUWA,BRAND NEW,1,RV125-2,Unknown
PRIMER MOVER,LANKA ASHOK LEYLAND,U4019,INDIA,DIESEL,5759.0,COLOMBO,BRAND NEW,1,,U4019
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,KILINOCHCHI,BRAND NEW,1,,YUVO TECH PLUS 575DI
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,ANURADHAPURA,BRAND NEW,3,,YUVO TECH PLUS 575DI
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,JAFFNA,BRAND NEW,1,,YUVO TECH PLUS 585DI
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KALUTARA,BRAND NEW-L/ASSEMBLE,32,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,129,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MATALE,BRAND NEW-L/ASSEMBLE,34,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,BATTICALOA,BRAND NEW-L/ASSEMBLE,76,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,COLOMBO,BRAND NEW-L/ASSEMBLE,9,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,BADULLA,BRAND NEW-L/ASSEMBLE,28,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,VAVUNIYA,BRAND NEW-L/ASSEMBLE,7,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,32,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,12,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,35,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,BADULLA,BRAND NEW-L/ASSEMBLE,24,,DISCOVER 125
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,KALUTARA,BRAND NEW-L/ASSEMBLE,7,,PATTAYA DOUBLE POWER
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1212,SRI LANKA,DIESEL,3839.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,E COMET 1212
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,7,,GN125
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,COLOMBO,BRAND NEW-L/ASSEMBLE,4,,YODHA LIGHT TRUCK
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,3,,BOLERO CITY PICKUP
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,COLOMBO,BRAND NEW-L/ASSEMBLE,103,,PULSAR N160
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,1,,LEADER
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,GALLE,BRAND NEW-L/ASSEMBLE,74,,PULSAR N160
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,VAVUNIYA,BRAND NEW-L/ASSEMBLE,11,,DISCOVER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,COLOMBO,BRAND NEW-L/ASSEMBLE,6,,TAURUS 2518
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,102.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,NTORQ 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,23,,PULSAR N160
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,GN125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.45,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,DISCOVER 125
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,2,TDM-LTW,Unknown
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,KANDY,BRAND NEW,1,,T 9
SPECIAL PURPOSE VEHICLE,TOYOTA,FDZN25,CHINA,DIESEL,2486.0,ANURADHAPURA,BRAND NEW,1,,FDZN25
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,ANURADHAPURA,BRAND NEW,1,,GN12DI
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,MONERAGALA,BRAND NEW,1,,45DI
MOTOR CYCLE,LUYUAN,MYT,CHINA,ELECTRIC,0.8,POLONNARUWA,BRAND NEW,1,,MYT
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,KEGALLE,BRAND NEW,1,,ZL
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,CHINA,DIESEL,624.0,PUTTALAM,BRAND NEW,1,RV125-2,Unknown
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,3,TDM-LTW,Unknown
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,KURUNEGALA,BRAND NEW,1,,G6
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,AMPARA,BRAND NEW,1,,G18
SPECIAL PURPOSE VEHICLE,SANY,SRC300T,CHINA,DIESEL,6700.0,COLOMBO,BRAND NEW,1,,SRC300T
MOTOR CYCLE,LUYUAN,MYT,CHINA,ELECTRIC,0.8,AMPARA,BRAND NEW,1,,MYT
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,MONERAGALA,BRAND NEW,1,,GN12DI
LAND VEHICLE,JOHN DEERE,5045D,INDIA,DIESEL,2940.0,VAVUNIYA,BRAND NEW,1,,5045D
MOTOR CYCLE,TVS,XL SUPER 70,INDIA,PETROL,69.9,HAMBANTOTA,BRAND NEW,1,,XL SUPER 70
MOTOR CYCLE,RAPTOR,MAX,INDIA,ELECTRIC,1.0,COLOMBO,BRAND NEW,1,,MAX
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,GALLE,BRAND NEW-L/ASSEMBLE,235,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KURUNEGALA,BRAND NEW-L/ASSEMBLE,59,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MONERAGALA,BRAND NEW-L/ASSEMBLE,21,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,RATNAPURA,BRAND NEW-L/ASSEMBLE,84,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KURUNEGALA,BRAND NEW-L/ASSEMBLE,152,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MANNAR,BRAND NEW-L/ASSEMBLE,18,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,PUTTALAM,BRAND NEW-L/ASSEMBLE,30,,TVS RAIDER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,COLOMBO,BRAND NEW-L/ASSEMBLE,2,,NTORQ 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,COLOMBO,BRAND NEW-L/ASSEMBLE,30,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,30,,GN125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,PUTTALAM,BRAND NEW-L/ASSEMBLE,54,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,128,,CT 100 ES
MOTOR CYCLE,RANOMOTO,GN 125,SRI LANKA,PETROL,118.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,GN 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MULLATIVU,BRAND NEW-L/ASSEMBLE,35,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,JAFFNA,BRAND NEW-L/ASSEMBLE,52,,CT 100 ES
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KANDY,BRAND NEW-L/ASSEMBLE,12,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,23,,GN125
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,YODHA LIGHT TRUCK
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,2,,TAURUS 2518
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MULLATIVU,BRAND NEW-L/ASSEMBLE,10,,DISCOVER 125
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,YODHA LIGHT TRUCK
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,COLOMBO,BRAND NEW-L/ASSEMBLE,4,,DOST
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MATALE,BRAND NEW-L/ASSEMBLE,10,,TVS RAIDER 125
CAR,MAHINDRA,KUV100 NXT AMT,SRI LANKA,DIESEL,1198.0,KANDY,BRAND NEW-L/ASSEMBLE,2,,KUV100 NXT AMT
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,GALLE,BRAND NEW-L/ASSEMBLE,1,,LEADER
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,2,,TAURUS 2518
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,4,,PULSAR N160
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1012,SRI LANKA,DIESEL,3839.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,1,,E COMET 1012
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,PUTTALAM,BRAND NEW,1,,45DI
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,MONERAGALA,BRAND NEW,3,,45DI
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,CHINA,DIESEL,624.0,ANURADHAPURA,BRAND NEW,2,RV125-2,Unknown
MOTOR CYCLE,LUYUAN,MNK3,CHINA,ELECTRIC,1.5,KURUNEGALA,BRAND NEW,1,,MNK3
CAR,AUDI,E-TRON 50,GERMANY,ELECTRIC,230.0,BADULLA,BRAND NEW,1,,E-TRON 50
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,VAVUNIYA,BRAND NEW,1,,45DI
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,RATNAPURA,BRAND NEW,1,,45DI
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,MULLATIVU,BRAND NEW,2,,45DI
LAND VEHICLE,TAFE,7250 DI,INDIA,DIESEL,2500.0,ANURADHAPURA,BRAND NEW,1,,7250 DI
MOTOR CYCLE,QUANLE,XGW,CHINA,ELECTRIC,1.2,MATARA,BRAND NEW,1,,XGW
MOTOR CYCLE,SUPER SOCO,TS STREET HUNTER,CHINA,ELECTRIC,2.5,GAMPAHA,BRAND NEW,2,,TS STREET HUNTER
LAND VEHICLE,SONALIKA,DI-50RX-2WD,INDIA,DIESEL,2893.0,MONERAGALA,BRAND NEW,2,DI-50RX-2WD,Unknown
LAND VEHICLE,MAHINDRA,575DI XP PLUS,INDIA,DIESEL,2979.0,BATTICALOA,BRAND NEW,1,,575DI XP PLUS
COMMERCIAL,TOYOTA,COASTER,JAPAN,DIESEL,4009.0,COLOMBO,BRAND NEW,1,,COASTER
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,PUTTALAM,BRAND NEW-L/ASSEMBLE,153,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,VAVUNIYA,BRAND NEW-L/ASSEMBLE,31,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,BATTICALOA,BRAND NEW-L/ASSEMBLE,33,,TVS RAIDER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KEGALLE,BRAND NEW-L/ASSEMBLE,4,,TVS XL 100
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,GAMPAHA,BRAND NEW-L/ASSEMBLE,100,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,BADULLA,BRAND NEW-L/ASSEMBLE,61,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,105,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,AMPARA,BRAND NEW-L/ASSEMBLE,23,,DISCOVER 125
MOTOR LORRY (COMMERCIAL),JAC,HFC1027E4,SRI LANKA,DIESEL,2746.0,MATARA,BRAND NEW-L/ASSEMBLE,1,,HFC1027E4
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MANNAR,BRAND NEW-L/ASSEMBLE,2,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,7,,TVS RAIDER 125
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,2,,SCOOBY 125  EFI
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.76,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,TVS RAIDER 125
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,2,,MOPED SUPER
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,YODHA LIGHT TRUCK
CAR,ELME,VOLT CITY EV,SRI LANKA,ELECTRIC,34.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,VOLT CITY EV
MOTOR CYCLE,RANOMOTO,C 50 CUSTOM,SRI LANKA,PETROL,49.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,C 50 CUSTOM
MOTOR CYCLE,YADEA,EZEEGO,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,3,,EZEEGO
MOTOR CYCLE,JIALING,JL90-A,CHINA,PETROL,90.0,PUTTALAM,BRAND NEW,1,JL90-A,Unknown
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,RATNAPURA,BRAND NEW,1,,E8S PRO
MOTOR CYCLE,QUANLE,Q1,CHINA,ELECTRIC,1.2,ANURADHAPURA,BRAND NEW,1,,Q1
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,CHINA,DIESEL,624.0,KURUNEGALA,BRAND NEW,2,RV125-2,Unknown
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,CHINA,DIESEL,624.0,POLONNARUWA,BRAND NEW,1,RV125-2,Unknown
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,2,,E8S PRO
SPECIAL PURPOSE VEHICLE,MAHINDRA,EARTH MASTER VX 90,INDIA,DIESEL,3532.0,GAMPAHA,BRAND NEW,1,,EARTH MASTER VX 90
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,2,,T 9
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,VAVUNIYA,BRAND NEW,2,,5047D
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,KILINOCHCHI,BRAND NEW,2,,5047D
MOTOR CYCLE,RAPTOR,MAX,INDIA,ELECTRIC,1.0,POLONNARUWA,BRAND NEW,2,,MAX
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,KALUTARA,BRAND NEW,1,,YUVO TECH PLUS 585DI
LAND VEHICLE,YANMAR,YM357A,THAILAND,DIESEL,3054.0,PUTTALAM,BRAND NEW,1,,YM357A
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KURUNEGALA,BRAND NEW-L/ASSEMBLE,41,,TVS RAIDER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,18,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,16,,GN125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,326,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KEGALLE,BRAND NEW-L/ASSEMBLE,96,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MATARA,BRAND NEW-L/ASSEMBLE,107,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KALUTARA,BRAND NEW-L/ASSEMBLE,216,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KANDY,BRAND NEW-L/ASSEMBLE,30,,DISCOVER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,BATTICALOA,BRAND NEW-L/ASSEMBLE,24,,DISCOVER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,MATARA,BRAND NEW-L/ASSEMBLE,2,,TUSKER SUPER 1618
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,POLONNARUWA,BRAND NEW-L/ASSEMBLE,29,,NTORQ 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,22,,GN125
SINGLE CAB,LANKA ASHOK LEYLAND,DOST LS,SRI LANKA,DIESEL,1478.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,DOST LS
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,19,,PATTAYA DOUBLE POWER
MOTOR CYCLE,RANOMOTO,DREAM125,SRI LANKA,PETROL,125.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,DREAM125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MANNAR,BRAND NEW-L/ASSEMBLE,8,,DISCOVER 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MANNAR,BRAND NEW-L/ASSEMBLE,1,,PULSAR N160
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,AMPARA,BRAND NEW-L/ASSEMBLE,2,,MOPED SUPER
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,2,,MOPED SUPER
MOTOR CYCLE,LUYUAN,MYT,CHINA,PETROL,124.5,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,MYT
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.76,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,TVS RAIDER 125
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,KANDY,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,MATALE,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
MOTOR LORRY (COMMERCIAL),JAC,HFC1027E4,SRI LANKA,DIESEL,2746.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,HFC1027E4
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,COLOMBO,BRAND NEW-L/ASSEMBLE,2,,PATTAYA DOUBLE POWER
MOTOR CYCLE,SENARO,CLICK 150,SRI LANKA,PETROL,150.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,CLICK 150
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,ERC80
MOTOR CYCLE,SOLID,CHALLENGER,CHINA,ELECTRIC,1.5,PUTTALAM,BRAND NEW,1,,CHALLENGER
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,ANURADHAPURA,BRAND NEW,2,,YUVO TECH PLUS 585DI
MOTOR CYCLE,SUPER SOCO,CPX,CHINA,ELECTRIC,4.0,KANDY,BRAND NEW,1,,CPX
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,KALUTARA,BRAND NEW,3,,T 9
MOTOR CYCLE,QUANLE,Q1,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,2,,Q1
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,KURUNEGALA,BRAND NEW,2,,5047D
CAR,AUDI,E-TRON-50,GERMANY,ELECTRIC,230.0,COLOMBO,BRAND NEW,1,,E-TRON-50
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW,1,,EPOC H
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,POLONNARUWA,BRAND NEW,1,,T 9
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,KANDY,BRAND NEW,1,,EPOC H
MOTOR CYCLE,TAILG,RED RABBIT,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,1,,RED RABBIT
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,TRINCOMALEE,BRAND NEW,1,,ZL
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,1,MKK-Z23E-12-C,Unknown
SPECIAL PURPOSE VEHICLE,TOYOTA,FDZN25,CHINA,DIESEL,2486.0,COLOMBO,BRAND NEW,2,,FDZN25
LAND VEHICLE,KUBOTA,L 4508,JAPAN,DIESEL,2197.0,PUTTALAM,BRAND NEW,1,,L 4508
LAND VEHICLE,SWARAJ,855,INDIA,DIESEL,3478.2,AMPARA,BRAND NEW,1,,855
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,TRINCOMALEE,BRAND NEW,1,,YUVO TECH PLUS 575DI
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,TRINCOMALEE,BRAND NEW,1,,YUVO TECH PLUS 585DI
LAND VEHICLE,ARBOS,P504-3,CHINA,DIESEL,2189.0,KURUNEGALA,BRAND NEW,1,P504-3,Unknown
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,KALUTARA,BRAND NEW-L/ASSEMBLE,15,,ERC80
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,RATNAPURA,BRAND NEW-L/ASSEMBLE,15,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,JAFFNA,BRAND NEW-L/ASSEMBLE,20,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MATARA,BRAND NEW-L/ASSEMBLE,9,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MONERAGALA,BRAND NEW-L/ASSEMBLE,26,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,1,,TVS RAIDER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,BADULLA,BRAND NEW-L/ASSEMBLE,6,,GN125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,GALLE,BRAND NEW-L/ASSEMBLE,352,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,37,,DISCOVER 125
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,4,,MOPED SUPER
