Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,ERC80
MOTOR CYCLE,RANOMOTO,DREAM125,SRI LANKA,PETROL,125.0,MATARA,BRAND NEW-L/ASSEMBLE,1,,DREAM125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.76,MONERAGALA,BRAND NEW-L/ASSEMBLE,1,,TVS RAIDER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,PUTTALAM,BRAND NEW-L/ASSEMBLE,1,,NTORQ 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,VAVUNIYA,BRAND NEW-L/ASSEMBLE,7,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MATALE,BRAND NEW-L/ASSEMBLE,2,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,RATNAPURA,BRAND NEW-L/ASSEMBLE,5,,PULSAR N160
CAR,HYUNDAI,GRAND I10,SRI LANKA,PETROL,1197.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,1,,GRAND I10
SINGLE CAB,LANKA ASHOK LEYLAND,DOST  PLUS,SRI LANKA,DIESEL,1478.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,DOST  PLUS
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,BADULLA,BRAND NEW,1,,E8S PRO
COMMERCIAL,TOYOTA,HIACE GDH301R-GDTDY,JAPAN,DIESEL,2755.0,KALUTARA,BRAND NEW,1,,HIACE GDH301R-GDTDY
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,NUWARA-ELIYA,BRAND NEW,1,,TK 10
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,COLOMBO,BRAND NEW,1,,NTORQ 125
MOTOR CYCLE,OYFLY,TDM BO2,CHINA,ELECTRIC,1.0,GALLE,BRAND NEW,1,,TDM BO2
LAND VEHICLE,JOHN DEERE,5045D,INDIA,DIESEL,2940.0,MANNAR,BRAND NEW,1,,5045D
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,1,,CITI
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,VAVUNIYA,BRAND NEW,1,,RUIBIN
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,GAMPAHA,BRAND NEW,1,,RUIBIN
LAND VEHICLE,KARTAR,GLOBETRAC 4736 4WD,INDIA,DIESEL,3117.0,BADULLA,BRAND NEW,1,,GLOBETRAC 4736 4WD
LAND VEHICLE,KARTAR,GLOBETRAC 4736 2WD,INDIA,DIESEL,3117.0,BATTICALOA,BRAND NEW,1,,GLOBETRAC 4736 2WD
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,KILINOCHCHI,BRAND NEW,1,,IQUBE
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,MATARA,BRAND NEW,1,ELO-07,Unknown
LAND VEHICLE (SMALL),FARM MASTER,RT90,CHINA,DIESEL,487.0,HAMBANTOTA,BRAND NEW,1,,RT90
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,ANURADHAPURA,BRAND NEW,1,,YUVO TECH PLUS 575DI
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,JAFFNA,BRAND NEW,2,,YUVO TECH PLUS 575DI
MOTOR CYCLE,SOLID,LEO,CHINA,ELECTRIC,1.2,HAMBANTOTA,BRAND NEW,1,,LEO
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,COLOMBO,BRAND NEW-L/ASSEMBLE,7,,YODHA LIGHT TRUCK
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,118,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,30,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,VAVUNIYA,BRAND NEW-L/ASSEMBLE,8,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,BATTICALOA,BRAND NEW-L/ASSEMBLE,73,,NTORQ 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,17,,CT 100 ES
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,19,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KALUTARA,BRAND NEW-L/ASSEMBLE,28,,TVS RAIDER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,BADULLA,BRAND NEW-L/ASSEMBLE,29,,NTORQ 125
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,3,,LEADER
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,4,,GN125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,COLOMBO,BRAND NEW-L/ASSEMBLE,14,,TVS XL 100
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,VAVUNIYA,BRAND NEW-L/ASSEMBLE,15,,DISCOVER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MATALE,BRAND NEW-L/ASSEMBLE,27,,NTORQ 125
MOTOR CYCLE,NWOW,SE,SRI LANKA,ELECTRIC,0.8,KANDY,BRAND NEW-L/ASSEMBLE,1,,SE
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.45,PUTTALAM,BRAND NEW-L/ASSEMBLE,1,,DISCOVER 125
MOTOR CYCLE,RANOMOTO,C 50 CUSTOM,SRI LANKA,PETROL,49.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,1,,C 50 CUSTOM
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,PATTAYA DOUBLE POWER
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,BADULLA,BRAND NEW-L/ASSEMBLE,17,,DISCOVER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,4,,GN125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,COLOMBO,BRAND NEW-L/ASSEMBLE,3,,TAURUS 2518
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,COLOMBO,BRAND NEW-L/ASSEMBLE,50,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,14,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,GALLE,BRAND NEW-L/ASSEMBLE,4,,PULSAR N160
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,MOPED SUPER
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,1,TDM-LTW,Unknown
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,2,TDM-LTW,Unknown
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,MONERAGALA,BRAND NEW,1,,45DI
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,3,,E8S PRO
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,AMPARA,BRAND NEW,2,,G18
MOTOR CYCLE,SUPER SOCO,CPX,CHINA,ELECTRIC,4.0,MATARA,BRAND NEW,1,,CPX
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,RATNAPURA,BRAND NEW,1,,EPOC H
MOTOR CYCLE,LUYUAN,MYT,CHINA,ELECTRIC,0.8,POLONNARUWA,BRAND NEW,1,,MYT
LAND VEHICLE,MAHINDRA,8000,INDIA,DIESEL,3192.0,GALLE,BRAND NEW,1,,8000
MOTOR CYCLE,YADEA,M6,CHINA,ELECTRIC,1.2,JAFFNA,BRAND NEW,1,,M6
MOTOR CYCLE,YADEA,EZEEGO,CHINA,ELECTRIC,1.2,JAFFNA,BRAND NEW,1,,EZEEGO
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,JAFFNA,BRAND NEW-L/ASSEMBLE,64,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,99,,CT 100 ES
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,COLOMBO,BRAND NEW-L/ASSEMBLE,7,,DOST
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MONERAGALA,BRAND NEW-L/ASSEMBLE,24,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,RATNAPURA,BRAND NEW-L/ASSEMBLE,82,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,GALLE,BRAND NEW-L/ASSEMBLE,215,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KURUNEGALA,BRAND NEW-L/ASSEMBLE,147,,NTORQ 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1012,SRI LANKA,DIESEL,3839.0,COLOMBO,BRAND NEW-L/ASSEMBLE,3,,E COMET 1012
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,PUTTALAM,BRAND NEW-L/ASSEMBLE,50,,DISCOVER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,COLOMBO,BRAND NEW-L/ASSEMBLE,28,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,10,,GN125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KURUNEGALA,BRAND NEW-L/ASSEMBLE,38,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,PUTTALAM,BRAND NEW-L/ASSEMBLE,32,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.76,KURUNEGALA,BRAND NEW-L/ASSEMBLE,2,,TVS RAIDER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,KANDY,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MULLATIVU,BRAND NEW-L/ASSEMBLE,23,,CT 100 ES
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MANNAR,BRAND NEW-L/ASSEMBLE,21,,NTORQ 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,MULLATIVU,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,10,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KANDY,BRAND NEW-L/ASSEMBLE,4,,GN125
MOTOR CYCLE,RANOMOTO,GN 125,SRI LANKA,PETROL,118.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,GN 125
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,GALLE,BRAND NEW-L/ASSEMBLE,2,,LEADER
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MATALE,BRAND NEW-L/ASSEMBLE,5,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,2,,TVS XL 100
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1012,SRI LANKA,DIESEL,3839.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,2,,E COMET 1012
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,3,,PULSAR N160
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,PATTAYA DOUBLE POWER
MOTOR CYCLE,RANOMOTO,WAVE SCOOTER,SRI LANKA,PETROL,100.0,MATALE,BRAND NEW-L/ASSEMBLE,1,,WAVE SCOOTER
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,AMPARA,BRAND NEW-L/ASSEMBLE,2,,TUSKER SUPER 1618
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MULLATIVU,BRAND NEW-L/ASSEMBLE,3,,DISCOVER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,NTORQ 125
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,YODHA LIGHT TRUCK
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1012,SRI LANKA,DIESEL,3839.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,1,,E COMET 1012
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,BADULLA,BRAND NEW,2,,RUIBIN
PRIMER MOVER,LANKA ASHOK LEYLAND,U4019,INDIA,DIESEL,5759.0,GAMPAHA,BRAND NEW,2,,U4019
THREE WHEELER,BAJAJ,RE E TEC 9.0,INDIA,ELECTRIC,4.5,BADULLA,BRAND NEW,1,,RE E TEC 9.0
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,RATNAPURA,BRAND NEW,1,,45DI
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,MONERAGALA,BRAND NEW,1,,45DI
COMMERCIAL,TOYOTA,HZB70R-ZGMSY COASTER,JAPAN,DIESEL,4009.0,COLOMBO,BRAND NEW,1,,HZB70R-ZGMSY COASTER
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,MULLATIVU,BRAND NEW,6,,T5
LAND VEHICLE,SONALIKA,DI-50RX-2WD,INDIA,DIESEL,2893.0,MONERAGALA,BRAND NEW,1,DI-50RX-2WD,Unknown
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,3,,E8S PRO
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,MATALE,BRAND NEW,2,,RUIBIN
DUAL PURPOSE (COMMERCIAL),TOYOTA,HIACE GDH300R-GBFDY,JAPAN,DIESEL,2755.0,COLOMBO,BRAND NEW,6,,HIACE GDH300R-GBFDY
MOTOR CYCLE,QUANLE,XGW,CHINA,ELECTRIC,1.2,POLONNARUWA,BRAND NEW,2,,XGW
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,PUTTALAM,BRAND NEW,1,,45DI
DUAL PURPOSE (COMMERCIAL),TOYOTA,GDH300R-GBFDY HIACE,JAPAN,DIESEL,2755.0,COLOMBO,BRAND NEW,2,,GDH300R-GBFDY HIACE
MOTOR CYCLE,YADEA,M6,CHINA,ELECTRIC,1.2,GAMPAHA,BRAND NEW,1,,M6
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,62,,CT 100 ES
CAR,HYUNDAI,GRAND I10,SRI LANKA,PETROL,1197.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,5,,GRAND I10
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,VAVUNIYA,BRAND NEW-L/ASSEMBLE,29,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,BATTICALOA,BRAND NEW-L/ASSEMBLE,21,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,GAMPAHA,BRAND NEW-L/ASSEMBLE,68,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,BADULLA,BRAND NEW-L/ASSEMBLE,64,,CT 100 ES
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,PUTTALAM,BRAND NEW-L/ASSEMBLE,162,,NTORQ 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,AMPARA,BRAND NEW-L/ASSEMBLE,23,,DISCOVER 125
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,BADULLA,BRAND NEW-L/ASSEMBLE,1,,PATTAYA DOUBLE POWER
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KEGALLE,BRAND NEW-L/ASSEMBLE,2,,TVS XL 100
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MANNAR,BRAND NEW-L/ASSEMBLE,9,,TVS XL 100
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,MOPED SUPER
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,8,,SCOOBY 125  EFI
MOTOR CYCLE,RANOMOTO,C 50 CUSTOM,SRI LANKA,PETROL,49.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,2,,C 50 CUSTOM
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.76,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,3,,TVS RAIDER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MATALE,BRAND NEW,1,,T 9
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,2,TDM-LTW,Unknown
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,GALLE,BRAND NEW,2,TDM-LTW,Unknown
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,VAVUNIYA,BRAND NEW,1,,5047D
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,MATARA,BRAND NEW,1,,ZS
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,2,,G18
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,BATTICALOA,BRAND NEW,1,,T 9
MOTOR CYCLE,SINSKI,TDR34Z,CHINA,ELECTRIC,0.6,GAMPAHA,BRAND NEW,1,,TDR34Z
PRIMER MOVER,LANKA ASHOK LEYLAND,U4923,INDIA,DIESEL,5759.0,COLOMBO,BRAND NEW,2,,U4923
COMMERCIAL,TOYOTA,GDH-301R-GDTDY HIACE,JAPAN,DIESEL,2755.0,COLOMBO,BRAND NEW,1,GDH-301R-GDTDY,HIACE
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,1,,CITI
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,KALUTARA,BRAND NEW,1,,CITI
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,CHINA,DIESEL,624.0,POLONNARUWA,BRAND NEW,1,RV125-2,Unknown
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,JAFFNA,BRAND NEW,1,,T 9
MOTOR CYCLE,YADEA,EZEEGO,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,1,,EZEEGO
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MANNAR,BRAND NEW,1,,T 9
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KEGALLE,BRAND NEW-L/ASSEMBLE,106,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,296,,CT 100 ES
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MANNAR,BRAND NEW-L/ASSEMBLE,5,,PULSAR N160
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MATARA,BRAND NEW-L/ASSEMBLE,89,,CT 100 ES
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
MOTOR LORRY (COMMERCIAL),JAC,HFC1027E4,SRI LANKA,DIESEL,2746.0,COLOMBO,BRAND NEW-L/ASSEMBLE,2,,HFC1027E4
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,13,,GN125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,POLONNARUWA,BRAND NEW-L/ASSEMBLE,35,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KURUNEGALA,BRAND NEW-L/ASSEMBLE,50,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KALUTARA,BRAND NEW-L/ASSEMBLE,253,,CT 100 ES
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,26,,GN125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,BATTICALOA,BRAND NEW-L/ASSEMBLE,21,,DISCOVER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KANDY,BRAND NEW-L/ASSEMBLE,20,,DISCOVER 125
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,8,,PATTAYA DOUBLE POWER
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,KANDY,BRAND NEW-L/ASSEMBLE,1,,PATTAYA DOUBLE POWER
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,MULLATIVU,BRAND NEW-L/ASSEMBLE,1,,LEADER
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,ACE HT2
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,9,,GN125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MANNAR,BRAND NEW-L/ASSEMBLE,6,,DISCOVER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1212,SRI LANKA,DIESEL,3839.0,BADULLA,BRAND NEW-L/ASSEMBLE,1,,E COMET 1212
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,MANNAR,BRAND NEW-L/ASSEMBLE,1,,NTORQ 125
THREE WHEELER,BAJAJ,RE-E-TEC 9.0,INDIA,ELECTRIC,4.5,BADULLA,BRAND NEW,1,RE-E-TEC,9.0
SPECIAL PURPOSE VEHICLE,J.C.B,3DX,INDIA,DIESEL,4400.0,COLOMBO,BRAND NEW,1,,3DX
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,KILINOCHCHI,BRAND NEW,2,,T 9
SPECIAL PURPOSE VEHICLE,TOYOTA,FDZN25,CHINA,DIESEL,2486.0,COLOMBO,BRAND NEW,2,,FDZN25
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,HAMBANTOTA,BRAND NEW,1,,TVS RAIDER 125
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,1,,ZL
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,PUTTALAM,BRAND NEW,2,,E8S PRO
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,GALLE,BRAND NEW-L/ASSEMBLE,340,,CT 100 ES
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,COLOMBO,BRAND NEW-L/ASSEMBLE,20,,BOLERO CITY PICKUP
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,KALUTARA,BRAND NEW-L/ASSEMBLE,7,,ERC80
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MATARA,BRAND NEW-L/ASSEMBLE,16,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,40,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,31,,CT 100 ES
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,29,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,BADULLA,BRAND NEW-L/ASSEMBLE,7,,GN125
